Date,Total Vehicle Sales,Domestic Auto Production,15-Year Fixed Rate Mortgage Average in the United States,30-Year Fixed Rate Mortgage Average in the United States,Employment Level,Unemployment Rate,"Inflation, consumer prices for the United States",Federal Funds Effective Rate,"Trade Balance: Goods and Services, Balance of Payments Basis",Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,M1,M2,Industrial Production: Total Index,US_Manufacturing_PMI,New One Family Houses Sold,S&P CoreLogic Case-Shiller U.S. National Home Price Index,All-Transactions House Price Index for the United States,New Privately-Owned Housing Units Started: Total Units,GC=F,CL=F,BZ=F,NG=F,RB=F
07/02/2018,17.447,246.3,3.68,4.22,155197.0,4.1,2.44258329692817,1.42,-48793.0,248.991,3614.4,13907.3,101.7319,479219.0,618.0,199.226,409.09,1277.0,1311.5999755859375,61.790000915527344,65.51000213623047,2.7019999027252197,1.7660000324249268
08/02/2018,17.447,246.3,3.77,4.32,155197.0,4.1,2.44258329692817,1.42,-48793.0,248.991,3614.4,13907.3,101.7319,479219.0,618.0,199.226,409.09,1277.0,1316.9000244140625,61.150001525878906,64.80999755859375,2.697000026702881,1.7649999856948853
09/02/2018,17.447,246.3,3.77,4.32,155197.0,4.1,2.44258329692817,1.42,-48793.0,248.991,3614.4,13907.3,101.7319,479219.0,618.0,199.226,409.09,1277.0,1313.0999755859375,59.20000076293945,62.790000915527344,2.5840001106262207,1.7001999616622925
12/02/2018,17.447,246.3,3.77,4.32,155197.0,4.1,2.44258329692817,1.42,-48793.0,248.991,3614.4,13907.3,101.7319,479219.0,618.0,199.226,409.09,1277.0,1324.199951171875,59.290000915527344,62.59000015258789,2.552000045776367,1.6785000562667847
13/02/2018,17.447,246.3,3.77,4.32,155197.0,4.1,2.44258329692817,1.42,-48793.0,248.991,3614.4,13907.3,101.7319,479219.0,618.0,199.226,409.09,1277.0,1328.0999755859375,59.189998626708984,62.720001220703125,2.5940001010894775,1.6852999925613403
14/02/2018,17.447,246.3,3.77,4.32,155197.0,4.1,2.44258329692817,1.42,-48793.0,248.991,3614.4,13907.3,101.7319,479219.0,618.0,199.226,409.09,1277.0,1355.5,60.599998474121094,64.36000061035156,2.5869998931884766,1.7130000591278076
15/02/2018,17.447,246.3,3.84,4.38,155197.0,4.1,2.44258329692817,1.42,-48793.0,248.991,3614.4,13907.3,101.7319,479219.0,618.0,199.226,409.09,1277.0,1352.0999755859375,61.34000015258789,64.33000183105469,2.5799999237060547,1.73580002784729
16/02/2018,17.447,246.3,3.84,4.38,155197.0,4.1,2.44258329692817,1.42,-48793.0,248.991,3614.4,13907.3,101.7319,479219.0,618.0,199.226,409.09,1277.0,1353.199951171875,61.68000030517578,64.83999633789062,2.558000087738037,1.7509000301361084
20/02/2018,17.447,246.3,3.84,4.38,155197.0,4.1,2.44258329692817,1.42,-48793.0,248.991,3614.4,13907.3,101.7319,479219.0,618.0,199.226,409.09,1277.0,1328.800048828125,61.900001525878906,65.25,2.615999937057495,1.7503000497817993
21/02/2018,17.447,246.3,3.84,4.38,155197.0,4.1,2.44258329692817,1.42,-48793.0,248.991,3614.4,13907.3,101.7319,479219.0,618.0,199.226,409.09,1277.0,1330.0,61.68000030517578,65.41999816894531,2.6589999198913574,1.7573000192642212
22/02/2018,17.447,246.3,3.85,4.4,155197.0,4.1,2.44258329692817,1.42,-48793.0,248.991,3614.4,13907.3,101.7319,479219.0,618.0,199.226,409.09,1277.0,1330.5999755859375,62.77000045776367,66.38999938964844,2.634000062942505,1.7656999826431274
23/02/2018,17.447,246.3,3.85,4.4,155197.0,4.1,2.44258329692817,1.42,-48793.0,248.991,3614.4,13907.3,101.7319,479219.0,618.0,199.226,409.09,1277.0,1328.199951171875,63.54999923706055,67.30999755859375,2.625,1.808500051498413
26/02/2018,17.447,246.3,3.85,4.4,155197.0,4.1,2.44258329692817,1.42,-48793.0,248.991,3614.4,13907.3,101.7319,479219.0,618.0,199.226,409.09,1277.0,1330.699951171875,63.90999984741211,67.5,2.6389999389648438,1.82669997215271
27/02/2018,17.447,246.3,3.85,4.4,155197.0,4.1,2.44258329692817,1.42,-48793.0,248.991,3614.4,13907.3,101.7319,479219.0,618.0,199.226,409.09,1277.0,1315.5,63.0099983215332,66.62999725341797,2.683000087738037,1.8034000396728516
28/02/2018,17.447,246.3,3.85,4.4,155197.0,4.1,2.44258329692817,1.42,-48793.0,248.991,3614.4,13907.3,101.7319,479219.0,618.0,199.226,409.09,1277.0,1315.5,61.63999938964844,65.77999877929688,2.6670000553131104,1.757699966430664
01/03/2018,17.662,259.3,3.9,4.43,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1302.9000244140625,60.9900016784668,65.70999908447266,2.697999954223633,1.896399974822998
02/03/2018,17.662,259.3,3.9,4.43,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1321.0999755859375,61.25,64.37000274658203,2.694999933242798,1.9013999700546265
05/03/2018,17.662,259.3,3.9,4.43,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1318.0999755859375,62.56999969482422,65.54000091552734,2.7039999961853027,1.9349000453948975
06/03/2018,17.662,259.3,3.9,4.43,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1333.5999755859375,62.599998474121094,65.79000091552734,2.749000072479248,1.9330999851226807
07/03/2018,17.662,259.3,3.9,4.43,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1326.0,61.150001525878906,64.33999633789062,2.7769999504089355,1.9103000164031982
08/03/2018,17.662,259.3,3.94,4.46,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1319.9000244140625,60.119998931884766,63.61000061035156,2.75600004196167,1.8676999807357788
09/03/2018,17.662,259.3,3.94,4.46,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1322.4000244140625,62.040000915527344,65.48999786376953,2.7320001125335693,1.9042999744415283
12/03/2018,17.662,259.3,3.94,4.46,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1319.4000244140625,61.36000061035156,64.94999694824219,2.7780001163482666,1.8940000534057617
13/03/2018,17.662,259.3,3.94,4.46,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1325.9000244140625,60.709999084472656,64.63999938964844,2.7860000133514404,1.886299967765808
14/03/2018,17.662,259.3,3.94,4.46,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1324.4000244140625,60.959999084472656,64.88999938964844,2.7309999465942383,1.924299955368042
15/03/2018,17.662,259.3,3.9,4.44,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1316.800048828125,61.189998626708984,65.12000274658203,2.680999994277954,1.9248000383377075
16/03/2018,17.662,259.3,3.9,4.44,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1311.300048828125,62.34000015258789,66.20999908447266,2.687999963760376,1.9458999633789062
19/03/2018,17.662,259.3,3.9,4.44,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1316.800048828125,62.060001373291016,66.05000305175781,2.6510000228881836,1.9249000549316406
20/03/2018,17.662,259.3,3.9,4.44,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1311.0999755859375,63.400001525878906,67.41999816894531,2.674999952316284,1.96589994430542
21/03/2018,17.662,259.3,3.9,4.44,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1320.699951171875,65.16999816894531,69.47000122070312,2.638000011444092,2.012200117111206
22/03/2018,17.662,259.3,3.91,4.45,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1326.5999755859375,64.30000305175781,68.91000366210938,2.617000102996826,2.0095999240875244
23/03/2018,17.662,259.3,3.91,4.45,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1349.300048828125,65.87999725341797,70.44999694824219,2.5910000801086426,2.033600091934204
26/03/2018,17.662,259.3,3.91,4.45,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1354.4000244140625,65.55000305175781,70.12000274658203,2.618000030517578,2.0104000568389893
27/03/2018,17.662,259.3,3.91,4.45,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1341.300048828125,65.25,70.11000061035156,2.690999984741211,2.0134999752044678
28/03/2018,17.662,259.3,3.91,4.45,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1324.199951171875,64.37999725341797,69.52999877929688,2.697999954223633,2.0116000175476074
29/03/2018,17.662,259.3,3.9,4.44,155214.0,4.0,2.44258329692817,1.51,-43508.0,249.554,3664.5,13966.4,102.1943,486534.0,679.0,199.963,409.09,1318.0,1322.800048828125,64.94000244140625,70.2699966430664,2.7330000400543213,2.017899990081787
02/04/2018,17.584,249.4,3.9,4.44,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1342.0999755859375,63.0099983215332,67.63999938964844,2.683000087738037,1.9660999774932861
03/04/2018,17.584,249.4,3.9,4.44,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1332.800048828125,63.5099983215332,68.12000274658203,2.697000026702881,1.9740999937057495
04/04/2018,17.584,249.4,3.9,4.44,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1335.800048828125,63.369998931884766,68.0199966430664,2.7179999351501465,1.9767999649047852
05/04/2018,17.584,249.4,3.87,4.4,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1324.300048828125,63.540000915527344,68.33000183105469,2.674999952316284,1.981600046157837
06/04/2018,17.584,249.4,3.87,4.4,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1331.9000244140625,62.060001373291016,67.11000061035156,2.7009999752044678,1.954699993133545
09/04/2018,17.584,249.4,3.87,4.4,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1336.300048828125,63.41999816894531,68.6500015258789,2.693000078201294,1.9842000007629395
10/04/2018,17.584,249.4,3.87,4.4,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1342.0,65.51000213623047,71.04000091552734,2.6559998989105225,2.0408999919891357
11/04/2018,17.584,249.4,3.87,4.4,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1356.5,66.81999969482422,72.05999755859375,2.674999952316284,2.0676000118255615
12/04/2018,17.584,249.4,3.87,4.42,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1338.4000244140625,67.06999969482422,72.0199966430664,2.686000108718872,2.0546000003814697
13/04/2018,17.584,249.4,3.87,4.42,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1344.800048828125,67.38999938964844,72.58000183105469,2.734999895095825,2.0653998851776123
16/04/2018,17.584,249.4,3.87,4.42,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1347.5,66.22000122070312,71.41999816894531,2.752000093460083,2.039900064468384
17/04/2018,17.584,249.4,3.87,4.42,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1347.199951171875,66.5199966430664,71.58000183105469,2.73799991607666,2.0411999225616455
18/04/2018,17.584,249.4,3.87,4.42,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1351.199951171875,68.47000122070312,73.4800033569336,2.739000082015991,2.0683000087738037
19/04/2018,17.584,249.4,3.94,4.47,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1346.800048828125,68.29000091552734,73.77999877929688,2.6600000858306885,2.077399969100952
20/04/2018,17.584,249.4,3.94,4.47,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1336.699951171875,68.37999725341797,74.05999755859375,2.739000082015991,2.095900058746338
23/04/2018,17.584,249.4,3.94,4.47,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1322.5,68.63999938964844,74.70999908447266,2.740000009536743,2.123699903488159
24/04/2018,17.584,249.4,3.94,4.47,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1331.4000244140625,67.69999694824219,73.86000061035156,2.7809998989105225,2.094899892807007
25/04/2018,17.584,249.4,3.94,4.47,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1321.199951171875,68.05000305175781,74.0,2.7860000133514404,2.0896999835968018
26/04/2018,17.584,249.4,4.02,4.58,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1316.300048828125,68.19000244140625,74.73999786376953,2.821000099182129,2.112299919128418
27/04/2018,17.584,249.4,4.02,4.58,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1320.300048828125,68.0999984741211,74.63999938964844,2.7709999084472656,2.1268999576568604
30/04/2018,17.584,249.4,4.02,4.58,155312.0,4.0,2.44258329692817,1.69,-46129.0,250.546,3656.6,13989.3,103.3551,486161.0,642.0,200.65200000000002,416.61,1276.0,1316.199951171875,68.56999969482422,75.16999816894531,2.763000011444092,2.129199981689453
01/05/2018,17.829,233.1,4.02,4.58,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1303.800048828125,67.25,75.16999816894531,2.802000045776367,2.087599992752075
02/05/2018,17.829,233.1,4.02,4.58,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1302.5999755859375,67.93000030517578,73.36000061035156,2.753999948501587,2.0797998905181885
03/05/2018,17.829,233.1,4.03,4.55,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1310.699951171875,68.43000030517578,73.62000274658203,2.7260000705718994,2.0875000953674316
04/05/2018,17.829,233.1,4.03,4.55,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1312.699951171875,69.72000122070312,74.87000274658203,2.7109999656677246,2.114000082015991
07/05/2018,17.829,233.1,4.03,4.55,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1312.199951171875,70.7300033569336,76.16999816894531,2.740999937057495,2.134000062942505
08/05/2018,17.829,233.1,4.03,4.55,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1312.0,69.05999755859375,74.8499984741211,2.7320001125335693,2.1113998889923096
09/05/2018,17.829,233.1,4.03,4.55,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1311.300048828125,71.13999938964844,77.20999908447266,2.736999988555908,2.16729998588562
10/05/2018,17.829,233.1,4.01,4.55,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1320.800048828125,71.36000061035156,77.47000122070312,2.813999891281128,2.188999891281128
11/05/2018,17.829,233.1,4.01,4.55,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1319.0,70.69999694824219,77.12000274658203,2.805999994277954,2.188800096511841
14/05/2018,17.829,233.1,4.01,4.55,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1316.5,70.95999908447266,78.2300033569336,2.8420000076293945,2.200200080871582
15/05/2018,17.829,233.1,4.01,4.55,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1288.9000244140625,71.30999755859375,78.43000030517578,2.8359999656677246,2.2047998905181885
16/05/2018,17.829,233.1,4.01,4.55,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1290.199951171875,71.48999786376953,79.27999877929688,2.815000057220459,2.2499001026153564
17/05/2018,17.829,233.1,4.08,4.61,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1288.199951171875,71.48999786376953,79.30000305175781,2.8589999675750732,2.2430999279022217
18/05/2018,17.829,233.1,4.08,4.61,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1290.199951171875,71.27999877929688,78.51000213623047,2.8469998836517334,2.233299970626831
21/05/2018,17.829,233.1,4.08,4.61,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1290.199951171875,72.23999786376953,79.22000122070312,2.809999942779541,2.256500005722046
22/05/2018,17.829,233.1,4.08,4.61,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1291.699951171875,72.12999725341797,79.56999969482422,2.9079999923706055,2.27020001411438
23/05/2018,17.829,233.1,4.08,4.61,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1289.300048828125,71.83999633789062,79.80000305175781,2.9140000343322754,2.2600998878479004
24/05/2018,17.829,233.1,4.15,4.66,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1303.699951171875,70.70999908447266,78.79000091552734,2.940000057220459,2.233799934387207
25/05/2018,17.829,233.1,4.15,4.66,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1303.300048828125,67.87999725341797,76.44000244140625,2.938999891281128,2.1814000606536865
29/05/2018,17.829,233.1,4.15,4.66,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1298.699951171875,66.7300033569336,75.38999938964844,2.875,2.1440999507904053
30/05/2018,17.829,233.1,4.15,4.66,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1301.5,68.20999908447266,77.5,2.884999990463257,2.1842000484466553
31/05/2018,17.829,233.1,4.06,4.56,155652.0,3.8,2.44258329692817,1.7,-41421.0,251.588,3654.0,14055.7,102.381,490164.0,662.0,201.41,416.61,1357.0,1300.0999755859375,67.04000091552734,77.58999633789062,2.9519999027252197,2.1603000164031982
01/06/2018,17.743,226.1,4.06,4.56,155762.0,4.0,2.44258329692817,1.82,-44811.0,251.989,3655.6,14117.5,103.2256,489657.0,636.0,202.208,416.61,1192.0,1294.800048828125,65.80999755859375,77.58999633789062,2.9619998931884766,2.143399953842163
04/06/2018,17.743,226.1,4.06,4.56,155762.0,4.0,2.44258329692817,1.82,-44811.0,251.989,3655.6,14117.5,103.2256,489657.0,636.0,202.208,416.61,1192.0,1293.0999755859375,64.75,75.29000091552734,2.930000066757202,2.1224000453948975
05/06/2018,17.743,226.1,4.06,4.56,155762.0,4.0,2.44258329692817,1.82,-44811.0,251.989,3655.6,14117.5,103.2256,489657.0,636.0,202.208,416.61,1192.0,1297.5,65.5199966430664,75.37999725341797,2.890000104904175,2.1061999797821045
06/06/2018,17.743,226.1,4.06,4.56,155762.0,4.0,2.44258329692817,1.82,-44811.0,251.989,3655.6,14117.5,103.2256,489657.0,636.0,202.208,416.61,1192.0,1297.0999755859375,64.7300033569336,75.36000061035156,2.8959999084472656,2.069999933242798
07/06/2018,17.743,226.1,4.01,4.54,155762.0,4.0,2.44258329692817,1.82,-44811.0,251.989,3655.6,14117.5,103.2256,489657.0,636.0,202.208,416.61,1192.0,1298.699951171875,65.94999694824219,77.31999969482422,2.930000066757202,2.114799976348877
08/06/2018,17.743,226.1,4.01,4.54,155762.0,4.0,2.44258329692817,1.82,-44811.0,251.989,3655.6,14117.5,103.2256,489657.0,636.0,202.208,416.61,1192.0,1298.0999755859375,65.73999786376953,76.45999908447266,2.890000104904175,2.115299940109253
11/06/2018,17.743,226.1,4.01,4.54,155762.0,4.0,2.44258329692817,1.82,-44811.0,251.989,3655.6,14117.5,103.2256,489657.0,636.0,202.208,416.61,1192.0,1298.9000244140625,66.0999984741211,76.45999908447266,2.9489998817443848,2.1048998832702637
12/06/2018,17.743,226.1,4.01,4.54,155762.0,4.0,2.44258329692817,1.82,-44811.0,251.989,3655.6,14117.5,103.2256,489657.0,636.0,202.208,416.61,1192.0,1295.0999755859375,66.36000061035156,75.87999725341797,2.938999891281128,2.089900016784668
